record_id,age,gender,education_qualification,martial_status,occupation_status,bank___1,bank___2,bank___3,bank___4,bank___5,bank___6,bank___7,bank___8,bank___9,bank___10,Sem_1,Sem_2,Sem_3,Sem_4,Sem_5,Hc_1,Hc_2,Hc_3,Hc_4,Hc_5,Hc_6,Hl_1,Hl_2,Hl_3,Hl_4,CI_1,CI_2,CI_3,CI_4,PERSN_1,PERSN_2,PERSN_3,PERSN_4,Ca_1,Ca_2,Ca_3,Ca_4,Ey_1,Ey_2,Ey_3,Ey_ 4,Cv_1,Cv_2,Cv_3,CV_4,CS_1,CS_2,CS_3,CS_4,CS_5,CT_1,CT_2,CT_3,CT_4,CT_5,CL_1,CL_2,CL_3,CL_4,CL_5,,,,,,,
489,2,1,2,2,2,0,0,0,0,0,0,0,1,0,0,3,3,2,2,2,3,2,2,4,3,2,2,3,4,2,4,3,3,4,2,3,3,1,3,1,2,4,4,3,2,4,1,2,1,2,3,3,3,3,4,4,5,2,3,5,3,4,5,3,1,,,,,,,
490,2,2,3,2,2,0,0,1,0,0,0,0,0,0,0,3,3,4,3,4,3,3,4,3,2,2,4,4,2,4,4,3,2,4,3,2,2,3,3,2,2,3,4,4,4,3,2,4,2,3,2,2,3,3,4,3,4,4,5,2,3,4,5,5,3,,,,,,,
491,2,1,4,2,2,0,1,0,0,0,0,0,0,0,0,4,3,3,2,2,2,3,3,3,3,4,3,4,4,4,1,3,3,4,5,2,3,4,5,3,5,5,2,2,3,2,2,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,,,,,,,
492,2,2,4,2,2,0,1,0,0,0,0,0,0,0,0,3,3,4,4,3,4,3,3,3,2,2,2,2,3,3,2,2,3,4,5,2,3,5,2,2,4,2,2,1,4,2,2,2,2,4,3,3,3,3,3,3,5,2,3,3,3,1,3,4,3,,,,,,,
493,2,2,4,2,2,0,0,0,1,0,0,0,0,0,0,2,2,2,4,3,3,4,1,3,3,4,4,2,2,3,2,3,2,4,2,3,4,4,4,4,4,4,3,2,2,3,1,2,3,4,3,3,4,2,3,4,5,2,3,4,1,2,3,2,5,,,,,,,
494,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,3,4,2,4,3,3,3,3,4,4,4,4,3,2,2,2,4,3,5,3,2,3,2,2,2,3,3,3,4,1,3,1,1,1,1,3,3,3,3,3,4,3,2,3,3,,,,,,,
495,2,2,3,2,2,0,0,0,0,0,0,1,0,0,0,4,4,4,2,3,3,3,4,4,4,4,4,3,4,2,2,2,3,2,3,1,4,4,3,4,4,4,2,2,2,4,3,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,
496,3,2,3,3,2,0,0,1,0,0,0,0,0,0,0,3,2,4,0,2,2,3,3,3,4,4,3,4,5,5,3,4,4,4,4,2,3,3,4,5,4,4,4,4,3,3,2,3,4,5,3,1,2,3,3,5,2,3,4,4,5,2,3,2,2,,,,,,,
497,3,2,3,2,1,0,0,0,0,0,0,1,0,0,0,5,3,4,3,2,2,3,3,3,3,3,3,2,3,3,3,3,4,3,3,2,4,2,4,3,3,4,2,3,4,3,4,4,1,2,3,2,2,2,2,3,3,4,5,1,2,3,4,5,5,,,,,,,
498,2,2,3,2,2,1,0,0,0,0,0,0,0,0,0,3,3,3,4,3,2,3,4,4,2,4,4,3,5,1,3,3,3,3,2,2,2,3,4,3,3,4,1,2,3,2,5,4,5,3,1,1,3,2,5,1,5,4,4,2,3,3,3,2,2,,,,,,,
499,2,1,4,2,1,0,0,0,0,0,0,1,0,0,0,2,1,2,3,2,2,3,3,4,4,3,4,4,4,4,3,3,4,2,2,3,4,4,1,2,3,5,2,3,2,3,1,3,3,4,3,3,2,3,3,4,3,2,3,2,2,2,2,2,4,,,,,,,
500,2,1,3,3,2,0,0,0,1,0,0,0,0,0,0,4,1,5,0,3,1,4,4,0,0,4,0,0,4,5,4,5,3,3,3,4,3,2,2,1,1,2,4,3,2,0,4,5,1,2,2,3,4,3,3,3,3,3,4,2,3,3,4,5,2,,,,,,,
501,3,1,4,3,2,0,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,4,3,4,3,2,2,2,2,2,2,4,4,4,1,3,2,2,1,2,1,1,2,2,2,3,4,3,2,1,,,,,,,
502,3,2,3,2,2,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,2,2,3,3,4,4,3,3,4,4,4,4,3,3,3,3,5,5,1,4,4,3,3,4,4,2,5,1,1,2,2,,,,,,,
503,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,4,1,2,1,1,1,2,3,3,3,2,2,2,2,2,3,3,3,3,2,4,5,2,4,4,5,5,3,2,3,2,2,5,,,,,,,
504,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,3,3,3,4,4,5,4,5,4,3,4,4,4,4,4,2,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,,,,,,,
505,3,2,3,4,1,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2,3,3,4,2,3,1,1,1,1,2,3,3,4,4,2,3,4,1,3,2,4,3,3,2,4,2,2,3,,,,,,,
506,2,2,3,2,2,0,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,4,3,3,3,4,2,2,2,2,2,2,1,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,,,,,,,
507,4,2,3,1,2,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3,2,1,3,1,2,2,2,4,3,4,4,4,4,2,3,3,2,1,1,3,3,4,4,5,5,3,1,2,1,2,1,2,,,,,,,
508,4,2,3,3,2,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,4,2,4,3,2,1,2,2,2,2,2,3,4,4,2,2,2,3,2,2,2,2,4,2,3,3,4,1,2,3,,,,,,,
509,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,5,3,2,3,3,3,1,2,2,2,2,3,3,3,3,3,3,4,5,2,2,2,3,2,3,4,5,5,3,1,1,2,2,3,,,,,,,
510,2,1,3,2,2,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,2,4,4,3,4,3,3,3,3,3,3,3,4,2,2,2,3,1,5,3,2,2,3,3,4,1,3,1,,,,,,,
511,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,4,3,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
512,2,2,3,3,1,0,0,0,0,0,0,1,0,0,0,2,2,3,3,3,3,2,4,3,3,3,3,3,4,3,3,2,3,3,2,3,4,5,4,3,4,3,2,2,2,2,3,4,4,5,2,4,4,1,2,2,3,4,4,2,2,5,3,3,3,,,,,,,
513,2,2,3,2,2,0,0,0,0,0,0,0,1,0,0,3,2,2,2,2,2,2,3,3,3,3,5,5,5,5,2,3,4,4,3,2,3,3,4,3,2,1,1,1,1,1,3,4,5,5,2,2,3,2,3,2,3,4,4,4,1,2,2,3,3,,,,,,,
514,2,2,4,2,1,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,1,2,3,3,4,1,2,3,4,4,4,4,2,3,4,5,2,2,3,2,3,3,3,3,2,2,3,2,2,3,2,,,,,,,
515,2,2,4,2,2,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,2,2,2,2,2,4,1,2,3,3,2,4,1,2,3,4,5,5,4,2,1,2,3,3,,,,,,,
516,2,1,3,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,5,2,3,4,1,2,3,3,4,4,2,4,4,4,4,2,2,2,3,2,2,1,2,2,1,1,3,3,4,5,4,3,1,4,,,,,,,
517,2,2,4,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,2,3,4,5,4,4,1,1,1,1,3,2,3,2,3,2,3,3,2,2,3,3,3,1,2,3,3,3,2,,,,,,,
518,2,1,4,4,2,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,1,3,2,2,2,3,3,1,1,2,1,3,2,3,,,,,,,
519,3,2,4,1,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,3,2,2,2,2,4,2,2,2,4,2,4,2,2,2,2,2,2,3,4,4,3,2,4,1,4,2,2,2,5,2,3,3,4,4,,,,,,,
520,4,2,4,3,2,0,0,0,0,0,0,0,0,0,1,3,5,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,2,2,3,2,4,3,3,3,3,3,3,3,3,4,5,4,3,3,3,3,4,5,1,2,5,2,4,2,4,4,1,2,,,,,,,
521,2,1,3,2,1,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,2,2,3,3,4,5,5,4,4,4,5,5,5,5,5,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
522,4,1,4,1,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,2,2,4,2,3,3,4,4,5,4,5,3,3,3,3,3,2,2,2,3,2,3,4,1,3,3,3,1,2,4,4,2,1,5,,,,,,,
523,2,1,4,4,2,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,5,3,3,4,4,5,4,3,4,4,4,4,2,2,4,3,3,3,3,3,3,3,3,4,3,3,4,3,4,2,3,,,,,,,
524,2,1,4,2,2,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,4,5,4,1,3,4,1,2,3,3,4,5,5,5,5,4,4,5,4,4,2,1,2,2,3,1,2,2,3,3,4,5,1,1,,,,,,,
525,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,3,2,3,3,4,4,4,3,2,,,,,,,
526,3,1,3,3,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,1,2,3,4,4,2,3,4,4,5,4,5,5,5,5,5,4,2,4,2,2,2,3,1,4,2,3,4,4,4,2,2,5,1,,,,,,,
527,2,2,3,1,3,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,3,4,4,3,4,4,4,4,5,5,5,5,3,4,4,3,1,2,3,3,3,2,4,5,5,3,2,1,1,1,2,,,,,,,
528,2,1,3,1,3,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,3,1,2,3,3,2,2,2,2,3,2,4,2,2,1,1,2,3,1,4,4,5,5,4,4,4,5,2,,,,,,,
529,2,2,4,2,2,0,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,2,4,3,3,3,3,3,2,3,4,5,4,2,2,1,2,1,3,3,3,3,2,2,2,2,3,,,,,,,
530,3,2,3,1,3,0,0,0,0,0,0,0,0,0,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,2,4,3,3,3,3,4,4,4,4,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
531,2,2,3,1,3,1,0,0,0,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,4,1,2,3,3,2,5,5,5,5,5,1,2,2,2,2,1,3,3,5,3,2,2,2,5,2,3,2,2,,,,,,,
532,4,2,4,2,2,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,4,3,4,4,4,4,3,4,4,1,4,2,1,4,5,4,2,2,3,4,4,5,3,1,2,,,,,,,
533,3,2,4,1,3,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,2,0,2,2,2,2,3,4,5,5,4,4,1,2,2,3,4,4,4,4,3,4,5,5,3,3,4,2,2,2,3,3,4,4,4,3,2,4,3,,,,,,,
534,2,2,3,2,1,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,1,2,3,1,1,2,2,2,2,1,3,3,5,2,2,3,3,4,4,4,4,3,3,3,2,2,2,3,,,,,,,
535,4,2,2,2,2,0,0,0,0,0,0,0,1,0,0,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,2,5,2,4,3,5,3,3,3,4,4,4,4,4,2,3,2,2,1,2,2,4,4,2,2,2,5,3,3,2,3,2,2,,,,,,,
536,3,2,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,4,2,3,4,4,2,2,5,3,4,4,,,,,,,
537,3,1,4,3,1,0,0,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,4,4,2,2,3,2,3,4,,,,,,,
538,3,1,4,1,2,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
539,3,1,4,4,2,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,1,,,,,,,
540,1,1,3,1,3,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,5,3,4,1,5,3,4,2,1,2,3,3,3,3,3,4,5,2,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,,,,,,,
541,2,2,4,1,3,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,4,1,1,1,1,1,3,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
542,2,2,4,2,1,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,2,2,2,3,4,4,3,1,1,3,3,3,3,2,1,3,1,3,2,3,4,4,2,3,3,3,4,2,3,3,3,3,,,,,,,
543,2,2,3,1,1,0,0,0,0,0,0,0,1,0,0,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,5,3,3,3,4,4,4,5,3,3,3,3,4,2,1,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,,,,,,,
544,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,3,2,2,3,3,4,4,5,5,3,2,1,1,1,1,4,1,1,2,3,2,3,4,4,3,3,3,3,3,3,3,3,3,3,,,,,,,
545,4,2,2,1,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,2,3,3,4,4,5,3,2,1,2,3,3,3,3,3,1,2,1,1,1,2,2,3,2,3,1,1,2,3,1,2,1,1,,,,,,,
546,4,1,2,1,1,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,3,3,4,3,2,3,2,3,3,3,3,2,2,2,2,1,5,2,3,2,2,2,3,1,4,5,5,1,2,3,4,4,5,5,,,,,,,
547,2,1,3,4,2,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,5,3,2,2,3,3,4,2,2,2,2,5,2,3,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,,,,,,,
548,4,1,1,1,2,1,0,0,0,1,0,0,0,0,0,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4,2,3,1,1,1,2,3,3,4,1,3,2,4,4,4,4,3,3,3,4,2,3,3,2,2,2,4,3,2,2,2,2,2,3,2,,,,,,,
549,2,2,4,1,3,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,4,4,4,4,4,4,2,2,2,1,2,2,3,4,4,1,5,1,4,2,3,5,2,2,2,2,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
550,2,2,3,1,3,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,3,1,2,3,3,4,5,3,3,5,5,2,3,3,3,3,4,5,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,,,,,,,
551,2,1,4,2,1,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,2,2,2,1,4,4,2,5,3,4,3,2,2,3,4,3,1,2,3,0,4,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
552,3,2,4,3,1,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,1,1,1,1,1,3,3,3,3,1,4,2,2,3,4,1,3,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
553,4,1,4,4,1,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,4,1,3,4,5,3,3,3,3,2,2,4,4,4,4,4,2,2,3,3,4,4,4,5,4,1,1,2,2,3,,,,,,,
554,4,1,2,1,3,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,3,4,2,1,2,2,2,2,2,2,2,2,3,5,5,5,4,5,5,5,4,4,5,5,4,5,4,5,,,,,,,
555,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,1,2,5,2,3,1,1,1,1,1,1,1,1,1,1,,,,,,,
556,3,1,4,4,1,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,2,1,1,4,2,3,3,2,3,3,3,2,2,2,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
557,4,2,3,4,3,0,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,2,2,2,2,4,4,4,4,5,3,2,4,3,2,3,4,4,2,2,3,4,5,5,5,5,5,5,,,,,,,
558,2,2,3,4,1,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,3,4,1,2,3,4,5,5,1,2,2,2,3,3,3,3,2,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
559,3,1,3,3,2,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,1,2,3,4,5,5,3,2,2,5,2,2,3,3,3,2,2,3,4,3,2,3,3,3,1,2,2,3,4,1,1,4,4,4,,,,,,,
560,2,2,3,3,2,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,1,1,1,1,1,1,3,3,3,4,4,3,2,3,3,3,2,3,3,2,3,2,3,2,3,3,3,3,2,2,3,4,1,2,3,2,3,3,4,1,2,3,4,1,2,,,,,,,
561,3,2,4,4,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,5,3,2,1,2,3,4,4,5,2,1,1,1,1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
562,3,2,3,2,2,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,3,3,1,4,2,1,2,3,4,4,4,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
563,2,2,4,3,3,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,3,2,2,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,,,,,,,
564,2,1,3,3,1,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,5,1,1,2,2,3,2,2,2,3,4,4,4,4,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
565,2,2,4,2,3,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,2,1,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
566,3,1,3,4,1,0,0,0,0,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,3,4,3,3,3,3,3,3,4,4,3,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,,,,,,,
567,4,2,2,1,3,0,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,3,2,4,4,1,1,2,2,3,3,3,4,5,5,5,5,3,3,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
568,2,2,1,1,3,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,2,2,2,2,3,3,4,5,2,3,2,2,2,2,2,1,1,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
569,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
570,2,1,3,2,3,0,0,0,1,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,2,3,4,3,4,2,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
571,2,2,4,3,2,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,1,5,1,1,2,5,1,3,3,3,3,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
572,3,2,3,1,3,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,2,4,2,2,2,3,2,2,5,1,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
573,2,2,3,2,3,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
574,2,2,2,3,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,4,4,4,3,3,2,3,3,2,2,2,1,3,3,3,3,4,3,4,4,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,,,,,,,
575,2,2,4,3,2,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,2,3,3,4,1,5,3,3,4,5,5,5,5,3,4,3,3,2,2,2,3,5,2,2,2,2,2,3,3,2,2,2,,,,,,,
576,2,2,3,3,1,0,0,1,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,
577,2,2,4,2,1,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,4,4,4,4,4,4,3,3,3,3,4,1,2,3,3,4,5,2,5,3,4,5,3,3,3,3,1,2,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,,,,
578,4,2,4,4,2,0,0,0,0,1,0,0,0,0,0,3,3,3,3,3,3,2,2,2,2,2,4,4,4,4,4,3,4,4,2,1,1,4,2,1,2,2,5,5,5,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,
579,3,2,4,3,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,5,4,5,3,3,3,3,2,2,2,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
580,2,2,4,2,3,0,0,0,0,0,0,0,1,0,0,2,3,2,2,2,2,4,4,4,4,4,4,3,3,3,3,2,2,3,4,2,4,3,3,2,3,3,3,3,3,3,3,4,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
581,4,2,3,1,1,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
582,2,2,3,4,3,0,0,0,0,0,0,0,0,1,0,5,5,5,5,5,2,2,3,2,2,2,5,5,5,5,3,2,3,4,5,2,1,2,1,4,2,3,2,2,2,2,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
583,2,2,4,1,3,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,3,2,4,5,3,2,3,2,1,5,2,2,2,2,2,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
584,4,2,3,1,3,0,0,1,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,5,3,2,2,2,4,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
585,3,2,4,1,2,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,2,2,3,2,3,3,3,2,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
586,2,1,4,4,2,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,4,5,2,4,1,2,3,4,4,4,4,1,1,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,
